date_year,samplesizeunit,class,scientificname,institutioncode,shoredistance,flags,maximumdepthinmeters,date_start,minimumdepthinmeters,subclass,basisofrecord,sss,sex,sst,family,kingdom,occurrenceid,bathymetry,date_end,species,genus,waterbody,vernacularname,id_node,name,lon,lat,city,country
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,1446,['NO_DEPTH'],,2012-06-19,,Theria,MachineObservation,35.15,Male,12.95,Phocidae,Animalia,2028_87759,3.4,2012-06-19,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2002,desconocido,Mammalia,Halichoerus grypus,CEBC,16,['NO_DEPTH'],,2002-07-08,,Theria,MachineObservation,35.17,Male,12.98,Phocidae,Animalia,2024_5239,1.0,2002-07-08,Halichoerus grypus,Halichoerus,"France,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2010,desconocido,Mammalia,Halichoerus grypus,PELAGIS,3,['NO_DEPTH'],,2010-12-12,,Theria,HumanObservation,33.73,,12.56,Phocidae,Animalia,1406_2851,-1.0,2010-12-12,Halichoerus grypus,Halichoerus,"Global,French EEZ",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2010,desconocido,Mammalia,Halichoerus grypus,sin datos,30,['NO_DEPTH'],,2010-08-09,,Theria,HumanObservation,6.83,,9.26,Phocidae,Animalia,SharkGreyseal-EVENT-9155:SAMPLE-12065:TAXA-12087,1.2,2010-08-09,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2003,desconocido,Mammalia,Halichoerus grypus,sin datos,288,['NO_DEPTH'],,2003-05-29,,Theria,HumanObservation,5.39,,7.44,Phocidae,Animalia,TAXA-8928,6.0,2003-05-29,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,904,['NO_DEPTH'],,2011-10-30,,Theria,MachineObservation,35.03,Male,12.07,Phocidae,Animalia,2028_43641,46.4,2011-10-30,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,163,['NO_DEPTH'],,2013-12-08,,Theria,MachineObservation,35.15,Male,12.94,Phocidae,Animalia,2028_123344,10.0,2013-12-08,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,993,['NO_DEPTH'],,2013-08-24,,Theria,MachineObservation,35.15,Male,12.95,Phocidae,Animalia,2028_118989,4.0,2013-08-24,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,216,['NO_DEPTH'],,2013-08-29,,Theria,MachineObservation,35.15,Male,12.95,Phocidae,Animalia,2028_119214,2.4,2013-08-29,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,6928,['NO_DEPTH'],,2012-07-13,,Theria,MachineObservation,34.17,Male,12.84,Phocidae,Animalia,2026_1610,24.0,2012-07-13,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,1134,['NO_DEPTH'],,2012-08-09,,Theria,MachineObservation,34.36,Male,12.99,Phocidae,Animalia,2026_44156,1.4,2012-08-09,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,27937,['NO_DEPTH'],,2012-10-16,,Theria,MachineObservation,34.08,Male,12.71,Phocidae,Animalia,2026_24879,28.0,2012-10-16,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,2256,['NO_DEPTH'],,2011-07-16,,Theria,MachineObservation,35.17,Male,13.06,Phocidae,Animalia,2028_18717,10.0,2011-07-16,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,2056,['NO_DEPTH'],,2012-09-17,,Theria,MachineObservation,33.7,Male,12.76,Phocidae,Animalia,2026_54106,-6.0,2012-09-17,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,12119,['NO_DEPTH'],,2012-11-09,,Theria,MachineObservation,35.1,Male,12.18,Phocidae,Animalia,2028_85564,89.8,2012-11-09,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,74866,['NO_DEPTH'],,2011-12-22,,Theria,MachineObservation,35.34,Male,13.74,Phocidae,Animalia,2028_46769,119.4,2011-12-22,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,838,['NO_DEPTH'],,2011-08-11,,Theria,MachineObservation,35.17,Female,12.98,Phocidae,Animalia,2028_56250,7.0,2011-08-11,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2002,desconocido,Mammalia,Halichoerus grypus,CEBC,1000,['NO_DEPTH'],,2002-08-22,,Theria,MachineObservation,35.17,Male,12.98,Phocidae,Animalia,2024_5491,6.4,2002-08-22,Halichoerus grypus,Halichoerus,"France,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,13083,['NO_DEPTH'],,2012-08-07,,Theria,MachineObservation,34.05,Male,12.65,Phocidae,Animalia,2026_8993,51.0,2012-08-07,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1991,desconocido,Mammalia,Halichoerus grypus,"Sea Mammal Research Unit, University of St. Andrews",20529,['NO_DEPTH'],,1991-09-26,,Theria,MachineObservation,34.49,,10.19,Phocidae,Animalia,71_8835,67.2,1991-09-26,Halichoerus grypus,Halichoerus,,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,1477,['NO_DEPTH'],,2012-10-28,,Theria,MachineObservation,35.15,Male,12.95,Phocidae,Animalia,2028_92980,6.0,2012-10-28,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,118012,['NO_DEPTH'],,2013-12-16,,Theria,MachineObservation,35.16,Male,13.06,Phocidae,Animalia,2028_130736,111.4,2013-12-16,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,122,['NO_DEPTH'],,2013-08-25,,Theria,MachineObservation,35.15,Male,12.94,Phocidae,Animalia,2028_119038,12.4,2013-08-25,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,10125,['NO_DEPTH'],,2012-08-31,,Theria,MachineObservation,34.11,Male,12.48,Phocidae,Animalia,2026_36134,1.8,2012-08-31,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,424,['NO_DEPTH'],,2011-08-01,,Theria,MachineObservation,35.17,Female,12.98,Phocidae,Animalia,2028_55858,1.0,2011-08-01,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,12181,['NO_DEPTH'],,2012-08-16,,Theria,MachineObservation,34.36,Male,13.0,Phocidae,Animalia,2026_2898,12.0,2012-08-16,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1991,desconocido,Mammalia,Halichoerus grypus,sin datos,528,['NO_DEPTH'],,1991-07-29,,Theria,HumanObservation,,,,Phocidae,Animalia,TAXA-2049,1.4,1991-07-29,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2015,desconocido,Mammalia,Halichoerus grypus,DUML,-25,"['NO_DEPTH', 'ON_LAND']",,2015-01-30,,Theria,HumanObservation,26.06,,8.47,Phocidae,Animalia,1462_849,3.0,2015-01-30,Halichoerus grypus,Halichoerus,,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,8100,['NO_DEPTH'],,2012-12-08,,Theria,MachineObservation,31.21,Male,12.21,Phocidae,Animalia,2026_18905,6.2,2012-12-08,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1999,desconocido,Mammalia,Halichoerus grypus,PELAGIS,3,['NO_DEPTH'],,1999-12-26,,Theria,HumanObservation,33.73,,12.56,Phocidae,Animalia,1406_3000,-1.0,1999-12-26,Halichoerus grypus,Halichoerus,"Global,French EEZ",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1998,desconocido,Mammalia,Halichoerus grypus,sin datos,17663,['NO_DEPTH'],,1998-03-03,,Theria,HumanObservation,34.96,female,9.99,Phocidae,Animalia,10011211_10011211_10242169_11115769,86.6,1998-03-03,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,80,['NO_DEPTH'],,2011-11-08,,Theria,MachineObservation,35.17,Female,12.98,Phocidae,Animalia,2028_60743,9.0,2011-11-08,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,1384,['NO_DEPTH'],,2012-06-21,,Theria,MachineObservation,35.15,Male,12.95,Phocidae,Animalia,2028_87838,6.0,2012-06-21,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,10791,['NO_DEPTH'],,2013-01-24,,Theria,MachineObservation,30.41,Male,12.14,Phocidae,Animalia,2026_41472,21.8,2013-01-24,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,231,['NO_DEPTH'],,2011-07-11,,Theria,MachineObservation,35.17,Female,12.98,Phocidae,Animalia,2028_55042,1.4,2011-07-11,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,607,['NO_DEPTH'],,2013-06-23,,Theria,MachineObservation,35.15,Female,13.2,Phocidae,Animalia,2028_101874,14.0,2013-06-23,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,3148,['NO_DEPTH'],,2013-07-03,,Theria,MachineObservation,35.15,Male,13.18,Phocidae,Animalia,2028_108807,33.0,2013-07-03,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,161,['NO_DEPTH'],,2013-07-04,,Theria,MachineObservation,35.17,Male,12.98,Phocidae,Animalia,2028_134452,-1.0,2013-07-04,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,-71,"['NO_DEPTH', 'ON_LAND']",,2013-09-11,,Theria,MachineObservation,35.15,Female,13.19,Phocidae,Animalia,2028_104409,-13.0,2013-09-11,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1986,desconocido,Mammalia,Halichoerus grypus,PELAGIS,-469,"['NO_DEPTH', 'ON_LAND']",,1986-01-06,,Theria,HumanObservation,32.24,,13.9,Phocidae,Animalia,1406_17306,-18.0,1986-01-06,Halichoerus grypus,Halichoerus,"Global,French EEZ",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,32849,['NO_DEPTH'],,2012-10-01,,Theria,MachineObservation,34.26,Male,12.82,Phocidae,Animalia,2026_37127,30.4,2012-10-01,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2010,desconocido,Mammalia,Halichoerus grypus,CEBC,36,['NO_DEPTH'],,2010-09-04,,Theria,MachineObservation,35.01,Male,12.9,Phocidae,Animalia,2028_5846,-1.0,2010-09-04,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,472,['NO_DEPTH'],,2012-06-11,,Theria,MachineObservation,34.36,Male,12.87,Phocidae,Animalia,2026_212,8.4,2012-06-11,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,11876,['NO_DEPTH'],,2012-06-25,,Theria,MachineObservation,34.11,Male,12.48,Phocidae,Animalia,2026_33632,-2.4,2012-06-25,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2003,desconocido,Mammalia,Halichoerus grypus,CEBC,238,['NO_DEPTH'],,2003-08-06,,Theria,MachineObservation,35.17,Female,12.98,Phocidae,Animalia,2024_8850,2.0,2003-08-06,Halichoerus grypus,Halichoerus,"France,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1992,desconocido,Mammalia,Halichoerus grypus,"Sea Mammal Research Unit, University of St. Andrews",17689,['NO_DEPTH'],,1992-08-14,,Theria,MachineObservation,35.25,,9.0,Phocidae,Animalia,71_1307,110.4,1992-08-14,Halichoerus grypus,Halichoerus,,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,53,['NO_DEPTH'],,2011-11-07,,Theria,MachineObservation,35.17,Female,12.98,Phocidae,Animalia,2028_60705,-2.0,2011-11-07,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,14010,['NO_DEPTH'],,2012-06-21,,Theria,MachineObservation,34.06,Male,12.59,Phocidae,Animalia,2026_33479,57.0,2012-06-21,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,sin datos,5,['NO_DEPTH'],,2011-06-04,,Theria,HumanObservation,6.63,,9.27,Phocidae,Animalia,TAXA-11322,5.0,2011-06-04,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,79,['NO_DEPTH'],,2013-09-07,,Theria,MachineObservation,35.15,Male,12.95,Phocidae,Animalia,2028_119607,5.0,2013-09-07,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
